j1,j3,j2,j4,e1,e2,Eigenvalue3,Eigenvalue4,First Eigenvector Comp 3,First Eigenvector Comp 4,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12,density_fin_13
-1.0,0.0,-0.6,-1.0,-0.5,0.5,-0.65574,0.65574,-0.34461,-0.93875,0.4306664145541998,0.3136301589813775,4.336808689942018e-19,0.6823166687259956,-2.168404344971009e-19,0.0,0.0009699818380152988,0.0032759055532057277,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,-0.9,-0.5,0.45,-0.61189,0.66189,-0.3565,-0.9343,0.40101062224744866,0.36214030678918246,4.336808689942018e-19,0.6325543907960789,2.168404344971009e-19,0.0,0.0010860969222211228,0.0044829260071585835,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,-0.8,-0.5,0.4,-0.56847,0.66847,-0.36905,-0.92941,0.3694895368048269,0.4128368972442415,0.0,0.5801807814628864,4.336808689942018e-19,0.0,0.0011980598343324142,0.0061457799652197215,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,-0.7,-0.5,0.35,-0.52552,0.67552,-0.38228,-0.92405,0.33677321786759307,0.46443276211241263,-8.673617379884035e-19,0.5263402428105592,4.336808689942018e-19,0.0,0.0013011170898941612,0.008421263058897493,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,-0.6,-0.5,0.3,-0.4831,0.6831,-0.39624,-0.91815,0.30365769258117625,0.5154680080376164,0.0,0.47231011121178085,1.0842021724855044e-18,0.0,0.0013903851589828937,0.011508480493700944,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,-0.5,-0.5,0.25,-0.44124,0.69124,-0.41093,-0.91167,0.2709025858827077,0.5644828385409777,3.469446951953614e-18,0.41931807639810775,2.8189256484623115e-18,0.0,0.0014618688270819089,0.015658309811715208,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,-0.4,-0.5,0.2,-0.4,0.7,-0.4264,-0.90453,0.23924234267348693,0.6100511557542054,0.0,0.3685025643278491,-3.469446951953614e-18,0.0,0.0015121527479133449,0.02117998274329234,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,-0.3,-0.5,0.15,-0.35944,0.70944,-0.44265,-0.89669,0.20926767694476817,0.650899498163229,0.0,0.32078432048566874,-5.204170427930421e-18,0.0,0.0015390221206678023,0.028450705448763176,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,-0.2,-0.5,0.1,-0.31962,0.71962,-0.4597,-0.88807,0.1814288089977862,0.6859500428865266,0.0,0.27681567317532374,-3.2526065174565133e-18,0.0,0.0015414094361760405,0.037923654313200925,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,-0.1,-0.5,0.05,-0.28059,0.73059,-0.47754,-0.87861,0.15599296369611637,0.7143318592537033,-6.938893903907228e-18,0.23696338322634375,6.071532165918825e-18,0.0,0.001519524758258091,0.050134309756668105,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,-0.0,-0.5,0.0,-0.24244,0.74244,-0.49615,-0.86824,0.13310080463976426,0.7353120321833374,6.938893903907228e-18,0.20138154118813828,4.7704895589362195e-18,0.0,0.00147417787687378,0.06569678159095296,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,0.1,-0.5,-0.05,-0.20523,0.75523,-0.5155,-0.85689,0.11274256389210492,0.7483227324927282,0.0,0.1699899997770623,-1.0191500421363742e-17,0.0,0.0014073170179531099,0.08529744979124602,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.6,0.2,-0.5,-0.1,-0.16904,0.76904,-0.53554,-0.84451,0.09482020796741156,0.7528869188105954,0.0,0.14257805531033155,1.5829351718288365e-17,0.0,0.0013214310445257543,0.10966444516232945,0.0,0.0,0.0,0.0,-0.0,0.0
